seq_id	function	taxonomy	novelty	gcf_id
ERR2604100__k119_199988	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.1555512613065	572
ERR2604100__k119_44814	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.0227535964895	241
ERR2604100__k119_155613	T3PKS	-_cellular organisms;d_Bacteria	0.956048286902066	497
ERR2604100__k119_37866	NRPS-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	0.925571590816317	133
ERR2604100__k119_112081	terpene	-_cellular organisms;d_Bacteria	1.16308560821433	97
ERR2604100__k119_208085	terpene	-_cellular organisms	1.17412711736189	391
ERR2604100__k119_134380	T1PKS	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes	0.723231331305118	931
ERR2604106__k119_83086	siderophore	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.866638900918381	124
ERR2604106__k119_70117	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Betaproteobacteria;o_Rhodocyclales;f_Rhodocyclaceae;g_Aromatoleum;s_Aromatoleum aromaticum;-_Aromatoleum aromaticum EbN1	0.920392599972281	334
ERR2604106__k119_321550	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.03058085958591	369
ERR2604106__k119_4860	terpene	-_cellular organisms;d_Bacteria	1.22872913339683	391
ERR2604106__k119_244148	terpene	-_cellular organisms;d_Bacteria	0.866293027294907	334
ERR2604106__k119_297539	terpene	-_cellular organisms;d_Eukaryota	1.22912110722251	97
ERR2604106__k119_337850	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	0.899751999861453	334
ERR2604106__k119_377342	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.13392045595113	192
ERR2604097__k119_3470	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.960955628847064	391
ERR2604097__k119_113514	terpene	-_cellular organisms;d_Archaea	1.10490922446494	97
ERR2604094__k119_80053	terpene	-_cellular organisms;d_Bacteria	1.20055018782515	391
ERR2604094__k119_180031	terpene	-_cellular organisms;d_Bacteria	1.21664213542891	14
ERR2604094__k119_180031	hserlactone	-_cellular organisms;d_Bacteria	1.23609876842025	106
ERR2604094__k119_1583	terpene	-_cellular organisms	1.00907089164521	807
ERR2604094__k119_15954	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.14331958654282	31
ERR2604094__k119_180136	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.08572047376218	541
ERR2604094__k119_66456	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.05005523057605	391
ERR2604094__k119_59079	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.17652421767957	349
ERR2604094__k119_167424	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.20348812989301	80
ERR2604094__k119_138835	terpene	-_cellular organisms;d_Bacteria	1.16147371518258	349
ERR2604094__k119_188866	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.04109207160847	241
ERR2604073__k119_78126	terpene	-_cellular organisms	1.18844763326324	690
ERR2604073__k119_195262	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.15585631451062	391
ERR2604073__k119_164696	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	0.992052179333938	541
ERR2604073__k119_63510	terpene	-_cellular organisms;d_Archaea	1.17451895344689	16
ERR2604073__k119_48486	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.22153227079783	527
ERR2604073__k119_2109	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.05038469110726	454
ERR2604073__k119_88721	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.22191501976282	210
ERR2604073__k119_221536	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.0067976366371	369
ERR2604073__k119_216347	phosphonate	-_cellular organisms;d_Bacteria	1.24089524404423	16
ERR2604073__k119_162775	betalactone	-_cellular organisms;d_Bacteria	1.20000117704831	527
ERR2604083__k119_9327	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.15089387298819	877
ERR2604083__k119_252711	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.17600620156336	926
ERR2604083__k119_114577	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.1685895283655	391
ERR2604083__k119_185110	T1PKS	-_cellular organisms	0.853123260436151	1015
ERR2604083__k119_228608	terpene	-_cellular organisms;d_Bacteria	0.979938391219425	80
ERR2604083__k119_28733	terpene	-_cellular organisms;d_Bacteria	1.09349029009407	241
ERR2604083__k119_142509	terpene	-_cellular organisms;d_Bacteria	1.24557706694476	319
ERR2604083__k119_29100	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.16902318750454	349
ERR2604083__k119_90231	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.10485717695158	391
ERR2604083__k119_239027	T3PKS	-_cellular organisms;d_Bacteria	1.01472261792719	465
ERR2604100__k119_91820	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.995915537340496	241
ERR2604100__k119_77037	terpene	-_cellular organisms;d_Bacteria	1.11721316730929	334
ERR2604100__k119_47641	terpene	-_cellular organisms	1.17090951741236	3
ERR2604100__k119_137106	terpene	-_cellular organisms	1.15646480428542	3
ERR2604100__k119_159275	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.965175710813703	241
ERR2604100__k119_182244	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.02769627513478	541
ERR2604100__k119_70489	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.00357939753607	391
ERR2604100__k119_92902	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.0412102224291	241
ERR2604100__k119_107752	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.18670765457261	391
ERR2604100__k119_219226	arylpolyene	-_cellular organisms;d_Bacteria	0.956558584276616	1026
ERR2604095__k119_20290	betalactone	-_cellular organisms;d_Bacteria	1.12846670567381	277
ERR2604095__k119_106789	terpene	-_cellular organisms;d_Bacteria	0.918136448338798	334
ERR2604095__k119_115520	terpene	-_cellular organisms	1.17090951741236	3
ERR2604095__k119_185415	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.743247579133721	241
ERR2604095__k119_228463	betalactone	-_cellular organisms;d_Bacteria	1.21063024510511	527
ERR2604095__k119_185838	terpene	-_cellular organisms;d_Bacteria	1.27748980496403	690
ERR2604095__k119_186027	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.17341767077665	391
ERR2604095__k119_116363	terpene	-_cellular organisms;d_Bacteria	1.04909418926527	334
ERR2604095__k119_186473	terpene	-_cellular organisms;d_Bacteria	1.20055018782515	391
ERR2604095__k119_161584	terpene	-_cellular organisms;d_Bacteria	1.15993730238084	88
ERR2604090__k119_15194	terpene	-_cellular organisms;d_Bacteria	1.00286647296172	391
ERR2604091__k119_168907	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.13542121993958	31
ERR2604091__k119_181624	T1PKS	-_cellular organisms	0.76133563390786	1015
ERR2604091__k119_144080	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales	1.10000765082871	541
ERR2604091__k119_119182	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	1.05356210190946	391
ERR2604091__k119_437	terpene	-_cellular organisms	1.15382148828074	391
ERR2604091__k119_56597	terpene	-_cellular organisms	1.23918144552182	541
ERR2604091__k119_6720	T1PKS	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;-_Mycobacterium tuberculosis complex;s_Mycobacterium tuberculosis	0.705495932129591	931
ERR2604091__k119_107015	T3PKS	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales	0.990095522372447	497
ERR2604091__k119_113493	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.1964813169933	14
ERR2604086__k119_260765	terpene	-_cellular organisms	1.18844763326324	690
ERR2604086__k119_7726	terpene	-_cellular organisms;d_Bacteria	1.11769531021225	97
ERR2604086__k119_300983	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.971302320426668	369
ERR2604086__k119_221518	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.22153227079783	527
ERR2604086__k119_261756	terpene	-_cellular organisms;d_Bacteria	1.15829354259139	67
ERR2604086__k119_58817	terpene	-_cellular organisms;d_Archaea	1.12115948986492	391
ERR2604086__k119_291904	NRPS-like	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae;g_Rhodopirellula;s_Rhodopirellula baltica;-_Rhodopirellula baltica SH 1	1.14060595426715	133
ERR2604087__k119_136052	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.24181367752838	527
ERR2604087__k119_11454	phosphonate	-_cellular organisms;d_Bacteria	1.17380960260246	16
ERR2604087__k119_136530	terpene	-_cellular organisms;d_Archaea	1.18063901056533	16
ERR2604100__k119_23782	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.14862363937518	334
ERR2604100__k119_142356	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales	1.10000765082871	541
ERR2604100__k119_171829	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Halalkalibacterium (ex Joshi et al. 2022);s_Halalkalibacterium halodurans;-_Halalkalibacterium halodurans C-125	1.14249027983885	391
ERR2604100__k119_216035	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium	1.16147371518258	349
ERR2604100__k119_82939	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.13705462437539	31
ERR2604100__k119_97998	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.29277126805904	847
ERR2604100__k119_135344	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.15382148828074	391
ERR2604100__k119_61887	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.14765497885768	410
ERR2604100__k119_114433	T3PKS	-_cellular organisms;d_Bacteria	1.10779447988389	285
ERR2604100__k119_217538	terpene	-_cellular organisms;d_Bacteria	1.09656863060737	541
ERR2604092__k119_151089	terpene	-_cellular organisms;d_Bacteria	1.20348812989301	80
ERR2604092__k119_145214	terpene	-_cellular organisms;d_Bacteria	1.24407631804485	391
ERR2604092__k119_77293	terpene	-_cellular organisms	1.10402288659024	3
ERR2604092__k119_10001	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.09779325994739	334
ERR2604092__k119_186650	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	0.980705012684196	369
ERR2604092__k119_146604	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.17596037643356	391
ERR2604092__k119_187637	betalactone	-_cellular organisms;d_Bacteria	1.19290460846572	527
ERR2604092__k119_59452	terpene	-_cellular organisms;d_Bacteria	0.871277273657038	334
ERR2604092__k119_79546	terpene	-_cellular organisms;d_Bacteria	1.18670765457261	391
ERR2604093__k119_29973	terpene	-_cellular organisms;d_Bacteria	1.27748980496403	690
ERR2604101__k119_260513	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.15445270065	349
ERR2604101__k119_105519	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.27816149030728	391
ERR2604101__k119_239595	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.14862363937518	334
ERR2604101__k119_195643	terpene	-_cellular organisms	0.957396113294058	807
ERR2604101__k119_239998	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.07004711810262	369
ERR2604101__k119_84536	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.08152016088596	241
ERR2604101__k119_95517	terpene	-_cellular organisms;d_Bacteria	0.98777778904814	369
ERR2604101__k119_174456	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.02769627513478	541
ERR2604101__k119_230221	T3PKS	-_cellular organisms;d_Bacteria	0.952130735736287	465
ERR2604101__k119_252635	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales;f_Synechococcaceae;g_Synechococcus	1.14756867778937	241
ERR2604100__k119_131476	terpene	-_cellular organisms;d_Bacteria	0.94425735130451	334
ERR2604100__k119_26960	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.09061931028272	391
ERR2604100__k119_205699	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.09973754046117	454
ERR2604100__k119_64619	terpene	-_cellular organisms;d_Bacteria	1.0094489726572	334
ERR2604100__k119_161985	terpene	-_cellular organisms;d_Bacteria;-_PVC group;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Akkermansia;s_Akkermansia muciniphila;-_Akkermansia muciniphila ATCC BAA-835	1.00455592745565	97
ERR2604100__k119_72112	terpene	-_cellular organisms;d_Bacteria	1.13763284223937	714
ERR2604100__k119_43403	ladderane	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli;-_Escherichia coli K-12	0.737180192959049	1026
ERR2604101__k119_22293	terpene	-_cellular organisms;d_Bacteria	1.09889542188949	369
ERR2604101__k119_266780	arylpolyene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	0.99104388002541	948
ERR2604101__k119_256647	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas aeruginosa group;s_Pseudomonas aeruginosa;-_Pseudomonas aeruginosa PAO1	1.17797604572598	17
